id,AnoMesDia,Hora,Abe,Max,Min,Fec,Media1,Media2,CV,Posicao,Gain,Loss,Resultado,,,,,,
3325,2019.02.14,10:50,96750,96870,96740,96815,96,788.3,96871.3,FALSO,,,,,,,,,
3326,2019.02.14,10:55,96815,96825,96550,96575,96,753.3,96844.4,FALSO,,,,,,,,,
3327,2019.02.14,11:00,96575,96630,96370,96565,96,691.7,96819.0,FALSO,,,,,,,,,
3328,2019.02.14,11:05,96565,96690,96410,96500,96,635.0,96790.0,FALSO,,,,,,,,,
3329,2019.02.14,11:10,96495,96655,96445,96595,96,603.9,96772.2,FALSO,,,,,,,,,
3330,2019.02.14,11:15,96595,96605,96290,96470,96,584.4,96744.8,FALSO,,,,,,,,,
3331,2019.02.14,11:20,96470,96630,96440,96560,96,593.3,96728.0,FALSO,,,,,,,,,
3332,2019.02.14,11:25,96560,96815,96485,96750,96,619.4,96730.0,FALSO,,,,,,,,,
3333,2019.02.14,11:30,96750,96860,96555,96645,96,608.3,96722.3,FALSO,,,,,,,,,
3334,2019.02.14,11:35,96645,96670,96260,96475,96,570.6,96699.8,FALSO,,,,,,,,,
3335,2019.02.14,11:40,96475,96550,96330,96360,96,546.7,96668.9,FALSO,,,,,,,,,
3336,2019.02.14,11:45,96360,96395,96205,96250,96,511.7,96630.8,FALSO,,,,,,,,,
3337,2019.02.14,11:50,96255,96375,96245,96290,96,488.3,96599.8,FALSO,,,,,,,,,
3338,2019.02.14,11:55,96285,96300,96050,96075,96,430.6,96552.1,FALSO,,,,,,,,,
3339,2019.02.14,12:00,96080,96170,95785,95820,96,358.3,96485.6,FALSO,,,,,,,,,
3340,2019.02.14,12:05,95815,95910,95735,95850,96,279.4,96427.8,FALSO,,,,,,,,,
3341,2019.02.14,12:10,95850,96025,95800,96010,96,197.2,96389.8,FALSO,,,,,,,,,
3342,2019.02.14,12:15,96015,96130,95985,96055,96,131.7,96359.4,FALSO,,,,,,,,,
3343,2019.02.14,12:20,96055,96150,96045,96145,96,095.0,96339.9,FALSO,,,,,,,,,
3344,2019.02.14,12:25,96140,96190,96100,96175,96,074.4,96324.9,FALSO,,,,,,,,,
3345,2019.02.14,12:30,96180,96230,96060,96225,96,071.7,96315.8,FALSO,,,,,,,,,
3346,2019.02.14,12:35,96225,96245,96110,96230,96,065.0,96308.0,FALSO,,,,,,,,,
3347,2019.02.14,12:40,96230,96340,96145,96270,96,086.7,96304.5,FALSO,,,,,,,,,
3348,2019.02.14,12:45,96270,96300,95965,95970,96,103.3,96274.1,FALSO,,,,,,,,,
3349,2019.02.14,12:50,95975,96120,95890,96105,96,131.7,96258.8,FALSO,,,,,,,,,
3350,2019.02.14,12:55,96105,96280,96050,96275,96,161.1,96260.2,FALSO,,,,,,,,,
3351,2019.02.14,13:00,96270,96275,96180,96235,96,181.1,96257.9,FALSO,,,,,,,,,
3352,2019.02.14,13:05,96240,96485,96230,96450,96,215.0,96275.4,FALSO,,,,,,,,,
3353,2019.02.14,13:10,96450,96560,96410,96545,96,256.1,96299.9,FALSO,,,,,,,,,
3354,2019.02.14,13:15,96545,96600,96525,96590,96,296.7,96326.3,FALSO,,,,,,,,,
3355,2019.02.14,13:20,96590,96675,96525,96660,96,344.4,96356.6,FALSO,,,,,,,,,
3356,2019.02.14,13:25,96655,96750,96630,96745,96,397.2,96391.9,VERDADEIRO,,,,,,,,,
3357,2019.02.14,13:30,96750,96840,96725,96835,96,493.3,96432.2,VERDADEIRO,,,,,,,,,
3358,2019.02.14,13:35,96835,96855,96380,96435,96,530.0,96432.5,VERDADEIRO,,,,,,,,,
3359,2019.02.14,13:40,96440,96705,96430,96635,96,570.0,96450.9,VERDADEIRO,,,,,,,,,
3360,2019.02.14,13:45,96635,96880,96625,96840,96,637.2,96486.2,VERDADEIRO,,,,,,,,,
3361,2019.02.14,13:50,96845,96865,96565,96630,96,657.2,96499.3,VERDADEIRO,,,,,,,,,
3362,2019.02.14,13:55,96630,96790,96520,96745,96,679.4,96521.7,VERDADEIRO,,,,,,,,,
3363,2019.02.14,14:00,96745,96780,96585,96620,96,682.8,96530.6,VERDADEIRO,,,,,,,,,
3364,2019.02.14,14:05,96620,96825,96605,96775,96,695.6,96552.8,VERDADEIRO,,,,,,,,,
3365,2019.02.14,14:10,96775,96805,96680,96700,96,690.6,96566.2,VERDADEIRO,,,,,,,,,
3366,2019.02.14,14:15,96700,96800,96695,96740,96,680.0,96582.0,VERDADEIRO,,,,,,,,,
3367,2019.02.14,14:20,96745,96760,96470,96610,96,699.4,96584.5,VERDADEIRO,,,,,,,,,
3368,2019.02.14,14:25,96605,96680,96560,96580,96,693.3,96584.1,VERDADEIRO,,,,,,,,,
3369,2019.02.14,14:30,96580,96615,96355,96425,96,647.2,96569.7,VERDADEIRO,,,,,,,,,
3370,2019.02.14,14:35,96420,96560,96395,96500,96,632.8,96563.3,VERDADEIRO,,,,,,,,,
3371,2019.02.14,14:40,96495,96580,96420,96510,96,606.7,96558.5,VERDADEIRO,,,,,,,,,
3372,2019.02.14,14:45,96505,96610,96455,96525,96,596.1,96555.4,VERDADEIRO,,,,,,,,,
3373,2019.02.14,14:50,96520,96730,96515,96690,96,586.7,96567.7,VERDADEIRO,,,,,,,,,
3374,2019.02.14,14:55,96700,96755,96610,96690,96,585.6,96578.8,VERDADEIRO,,,,,,,,,
3375,2019.02.14,15:00,96695,97285,96695,97160,96,632.2,96631.6,VERDADEIRO,,,,,,,,,
3376,2019.02.14,15:05,97160,97280,97125,97240,96,702.2,96686.9,VERDADEIRO,,,,,,,,,
3377,2019.02.14,15:10,97240,97460,97235,97445,96,798.3,96755.8,VERDADEIRO,,,,,,,,,
3378,2019.02.14,15:15,97445,97460,97295,97355,96,901.7,96810.3,VERDADEIRO,,,,,,,,,
3379,2019.02.14,15:20,97360,97450,97325,97435,97,005.6,96867.1,VERDADEIRO,,,,,,,,,
3380,2019.02.14,15:25,97435,97680,97385,97580,97,124.4,96931.9,VERDADEIRO,,,,,,,,,
3381,2019.02.14,15:30,97585,97665,97445,97455,97,227.8,96979.5,VERDADEIRO,,,,,,,,,
3382,2019.02.14,15:35,97445,97550,97445,97465,97,313.9,97023.6,VERDADEIRO,,,,,,,,,
3383,2019.02.14,15:40,97465,97515,97340,97395,97,392.2,97057.4,VERDADEIRO,,,,,,,,,
3384,2019.02.14,15:45,97400,97455,97210,97215,97,398.3,97071.7,VERDADEIRO,,,,,,,,,
3385,2019.02.14,15:50,97220,97430,97215,97415,97,417.8,97102.9,VERDADEIRO,,,,,,,,,
3386,2019.02.14,15:55,97415,97500,97380,97485,97,422.2,97137.6,VERDADEIRO,,,,,,,,,
3387,2019.02.14,16:00,97485,97590,97450,97465,97,434.4,97167.4,VERDADEIRO,,,,,,,,,
3388,2019.02.14,16:05,97465,97470,97335,97430,97,433.9,97191.3,VERDADEIRO,,,,,,,,,
3389,2019.02.14,16:10,97435,97545,97370,97520,97,427.2,97221.2,VERDADEIRO,,,,,,,,,
3390,2019.02.14,16:15,97520,97640,97510,97600,97,443.3,97255.6,VERDADEIRO,,,,,,,,,
3391,2019.02.14,16:20,97595,97650,97380,97440,97,440.6,97272.4,VERDADEIRO,,,,,,,,,
3392,2019.02.14,16:25,97440,97545,97400,97535,97,456.1,97296.2,VERDADEIRO,,,,,,,,,
3393,2019.02.14,16:30,97530,97580,97435,97440,97,481.1,97309.3,VERDADEIRO,,,,,,,,,
3394,2019.02.14,16:35,97440,97525,97410,97415,97,481.1,97318.9,VERDADEIRO,,,,,,,,,
3395,2019.02.14,16:40,97415,97435,97250,97395,97,471.1,97325.8,VERDADEIRO,,,,,,,,,
3396,2019.02.14,16:45,97390,97395,97140,97175,97,438.9,97312.1,VERDADEIRO,,,,,,,,,
3397,2019.02.14,16:50,97175,97225,96980,97035,97,395.0,97286.9,VERDADEIRO,,,,,,,,,
3398,2019.02.14,16:55,97040,97220,96980,97195,97,358.9,97278.6,VERDADEIRO,,,,,,,,,
3399,2019.02.14,17:00,97200,97280,97150,97220,97,316.7,97273.2,VERDADEIRO,,,,,,,,,
3400,2019.02.14,17:05,97215,98220,97200,98150,97,395.6,97353.0,VERDADEIRO,,,,,,,,,
3401,2019.02.14,17:10,98150,98460,98035,98075,97,455.6,97418.6,VERDADEIRO,,,,,,,,,
3402,2019.02.14,17:15,98075,98215,97955,97985,97,516.1,97470.1,VERDADEIRO,,,,,,,,,
3403,2019.02.14,17:20,97980,98220,97850,98210,97,604.4,97537.3,VERDADEIRO,,,,,,,,,
3404,2019.02.14,17:25,98205,98435,98200,98355,97,711.1,97611.7,VERDADEIRO,,,,,,,,,
3405,2019.02.14,17:30,98360,98465,98215,98460,97,853.9,97688.8,VERDADEIRO,,,,,,,,,
3406,2019.02.14,17:35,98460,98680,98350,98530,98,020.0,97765.3,VERDADEIRO,,,,,,,,,
3407,2019.02.14,17:40,98525,98900,98520,98805,98,198.9,97859.8,VERDADEIRO,,,,,,,,,
3408,2019.02.14,17:45,98805,98885,98760,98810,98,375.6,97946.2,VERDADEIRO,,,,,,,,,
3409,2019.02.14,17:50,98815,98980,98705,98970,98,466.7,98039.3,VERDADEIRO,,,,,,,,,
3410,2019.02.14,17:55,98960,99115,98950,99040,98,573.9,98130.2,VERDADEIRO,,,,,,,,,
3411,2019.02.14,18:00,99050,99065,98960,98980,98,684.4,98207.5,VERDADEIRO,,,,,,,,,
3412,2019.02.14,18:05,98975,99035,98860,99000,98,772.2,98279.5,VERDADEIRO,,,,,,,,,
3413,2019.02.15,09:00,98660,98930,98550,98855,98,827.8,98331.8,VERDADEIRO,,,,,,,,,
3414,2019.02.15,09:05,98855,98955,98625,98885,98,875.0,98382.1,VERDADEIRO,,,,,,,,,
3415,2019.02.15,09:10,98880,98995,98805,98815,98,906.7,98421.5,VERDADEIRO,,,,,,,,,
3416,2019.02.15,09:15,98820,98830,98555,98645,98,888.9,98441.8,VERDADEIRO,,,,,,,,,
3417,2019.02.15,09:20,98645,98695,98435,98475,98,851.7,98444.8,VERDADEIRO,,,,,,,,,
3418,2019.02.15,09:25,98475,98870,98425,98725,98,824.4,98470.3,VERDADEIRO,,,,,,,,,
3419,2019.02.15,09:30,98725,98820,98560,98575,98,772.8,98479.8,VERDADEIRO,,,,,,,,,
3420,2019.02.15,09:35,98580,98765,98540,98670,98,738.3,98497.1,VERDADEIRO,,,,,,,,,
3421,2019.02.15,09:40,98670,98860,98620,98620,98,696.1,98508.3,VERDADEIRO,,,,,,,,,
3422,2019.02.15,09:45,98625,98685,98455,98645,98,672.8,98520.7,VERDADEIRO,,,,,,,,,
3423,2019.02.15,09:50,98645,98845,98600,98640,98,645.6,98531.5,VERDADEIRO,,,,,,,,,
3424,2019.02.15,09:55,98640,98840,98555,98775,98,641.1,98553.7,VERDADEIRO,,,,,,,,,
3425,2019.02.15,10:00,98765,98790,98515,98565,98,632.2,98554.7,VERDADEIRO,,,,,,,,,
3426,2019.02.15,10:05,98560,98685,98370,98425,98,626.7,98542.9,VERDADEIRO,,,,,,,,,
3427,2019.02.15,10:10,98425,98580,98335,98395,98,590.0,98529.5,VERDADEIRO,,,,,,,,,
3428,2019.02.15,10:15,98390,98495,98270,98450,98,576.1,98522.2,VERDADEIRO,,,,,,,,,
3429,2019.02.15,10:20,98450,98480,98255,98385,98,544.4,98509.8,VERDADEIRO,,,,,,,,,
3430,2019.02.15,10:25,98380,98655,98355,98465,98,527.2,98505.7,VERDADEIRO,,,,,,,,,
3431,2019.02.15,10:30,98470,98625,98365,98615,98,523.9,98515.6,VERDADEIRO,,,,,,,,,
3432,2019.02.15,10:35,98615,99175,98610,99140,98,579.4,98572.4,VERDADEIRO,,,,,,,,,
3433,2019.02.15,10:40,99140,99215,99020,99040,98,608.9,98614.9,FALSO,,,,,,,,,
3434,2019.02.15,10:45,99035,99045,98800,99020,98,659.4,98651.7,VERDADEIRO,,,,,,,,,
3435,2019.02.15,10:50,99015,99130,98875,98965,98,719.4,98680.2,VERDADEIRO,,,,,,,,,
3436,2019.02.15,10:55,98965,99000,98885,98935,98,779.4,98703.4,VERDADEIRO,,,,,,,,,
3437,2019.02.15,11:00,98935,99090,98755,98770,98,815.0,98709.4,VERDADEIRO,,,,,,,,,
3438,2019.02.15,11:05,98770,98820,98510,98685,98,848.3,98707.2,VERDADEIRO,,,,,,,,,
3439,2019.02.15,11:10,98685,98790,98555,98575,98,860.6,98695.2,VERDADEIRO,,,,,,,,,
3440,2019.02.15,11:15,98570,98635,98440,98525,98,850.6,98679.7,VERDADEIRO,,,,,,,,,
3441,2019.02.15,11:20,98530,98565,98335,98385,98,766.7,98652.9,VERDADEIRO,,,,,,,,,
3442,2019.02.15,11:25,98385,98575,98315,98440,98,700.0,98633.6,VERDADEIRO,,,,,,,,,
3443,2019.02.15,11:30,98445,98525,98350,98395,98,630.6,98611.9,VERDADEIRO,,,,,,,,,
3444,2019.02.15,11:35,98395,98670,98375,98650,98,595.6,98615.3,FALSO,,,,,,,,,
3445,2019.02.15,11:40,98645,98795,98495,98570,98,555.0,98611.2,FALSO,,,,,,,,,
3446,2019.02.15,11:45,98570,98620,98365,98405,98,514.4,98592.5,FALSO,,,,,,,,,
3447,2019.02.15,11:50,98410,98430,98145,98280,98,469.4,98564.1,FALSO,,,,,,,,,
3448,2019.02.15,11:55,98280,98420,98220,98395,98,449.4,98548.7,FALSO,,,,,,,,,
3449,2019.02.15,12:00,98390,98560,98390,98500,98,446.7,98544.3,FALSO,,,,,,,,,
3450,2019.02.15,12:05,98500,98620,98480,98595,98,470.0,98548.9,FALSO,,,,,,,,,
3451,2019.02.15,12:10,98595,98650,98490,98580,98,485.6,98551.7,FALSO,,,,,,,,,
3452,2019.02.15,12:15,98580,98685,98545,98620,98,510.6,98557.9,FALSO,,,,,,,,,
3453,2019.02.15,12:20,98625,98765,98595,98610,98,506.1,98562.7,FALSO,,,,,,,,,
3454,2019.02.15,12:25,98615,98905,98510,98790,98,530.6,98583.3,FALSO,,,,,,,,,
3455,2019.02.15,12:30,98790,98955,98425,98530,98,544.4,98578.5,FALSO,,,,,,,,,
3456,2019.02.15,12:35,98525,98660,98355,98430,98,561.1,98565.0,FALSO,,,,,,,,,
3457,2019.02.15,12:40,98430,98450,98235,98290,98,549.4,98540.0,VERDADEIRO,,,,,,,,,
3458,2019.02.15,12:45,98285,98420,98155,98350,98,532.8,98522.7,VERDADEIRO,,,,,,,,,
3459,2019.02.15,12:50,98350,98360,98050,98215,98,490.6,98494.7,FALSO,,,,,,,,,
3460,2019.02.15,12:55,98220,98240,97935,98005,98,426.7,98450.2,FALSO,,,,,,,,,
3461,2019.02.15,13:00,98015,98185,97955,98105,98,369.4,98418.8,FALSO,,,,,,,,,
3462,2019.02.15,13:05,98100,98280,98005,98130,98,316.1,98392.6,FALSO,,,,,,,,,
3463,2019.02.15,13:10,98130,98240,98020,98110,98,240.6,98366.9,FALSO,,,,,,,,,
3464,2019.02.15,13:15,98105,98150,97980,98055,98,187.8,98338.5,FALSO,,,,,,,,,
3465,2019.02.15,13:20,98050,98145,97980,98070,98,147.8,98314.1,FALSO,,,,,,,,,
3466,2019.02.15,13:25,98075,98125,97985,98005,98,116.1,98286.0,FALSO,,,,,,,,,
3467,2019.02.15,13:30,98005,98275,98000,98180,98,097.2,98276.4,FALSO,,,,,,,,,
3468,2019.02.15,13:35,98185,98340,98105,98130,98,087.8,98263.1,FALSO,,,,,,,,,
3469,2019.02.15,13:40,98125,98275,98085,98205,98,110.0,98257.8,FALSO,,,,,,,,,
3470,2019.02.15,13:45,98205,98445,98200,98385,98,141.1,98269.4,FALSO,,,,,,,,,
3471,2019.02.15,13:50,98385,98400,98140,98190,98,147.8,98262.1,FALSO,,,,,,,,,
3472,2019.02.15,13:55,98185,98420,98155,98360,98,175.6,98271.0,FALSO,,,,,,,,,
3473,2019.02.15,14:00,98355,98555,98300,98555,98,231.1,98296.9,FALSO,,,,,,,,,
3474,2019.02.15,14:05,98555,98655,98345,98375,98,265.0,98304.0,FALSO,,,,,,,,,
3475,2019.02.15,14:10,98380,98385,98185,98230,98,290.0,98297.2,FALSO,,,,,,,,,
3476,2019.02.15,14:15,98225,98365,98090,98355,98,309.4,98302.5,VERDADEIRO,,,,,,,,,
3477,2019.02.15,14:20,98355,98680,98310,98680,98,370.6,98336.8,VERDADEIRO,,,,,,,,,
3478,2019.02.15,14:25,98675,98770,98560,98680,98,423.3,98368.0,VERDADEIRO,,,,,,,,,
3479,2019.02.15,14:30,98675,98700,98520,98565,98,443.3,98385.9,VERDADEIRO,,,,,,,,,
3480,2019.02.15,14:35,98570,98610,98355,98380,98,464.4,98385.4,VERDADEIRO,,,,,,,,,
3481,2019.02.15,14:40,98375,98470,98310,98370,98,465.6,98384.0,VERDADEIRO,,,,,,,,,
3482,2019.02.15,14:45,98370,98370,98210,98280,98,435.0,98374.5,VERDADEIRO,,,,,,,,,
3483,2019.02.15,14:50,98280,98495,98230,98365,98,433.9,98373.7,VERDADEIRO,,,,,,,,,
3484,2019.02.15,14:55,98365,98415,98250,98295,98,441.1,98366.5,VERDADEIRO,,,,,,,,,
3485,2019.02.15,15:00,98300,98370,98215,98255,98,430.0,98356.4,VERDADEIRO,,,,,,,,,
3486,2019.02.15,15:05,98250,98280,98115,98195,98,376.1,98341.7,VERDADEIRO,,,,,,,,,
3487,2019.02.15,15:10,98195,98270,98160,98255,98,328.9,98333.8,FALSO,,,,,,,,,
3488,2019.02.15,15:15,98255,98355,98210,98270,98,296.1,98328.0,FALSO,,,,,,,,,
3489,2019.02.15,15:20,98265,98290,98130,98155,98,271.1,98312.3,FALSO,,,,,,,,,
3490,2019.02.15,15:25,98155,98285,98150,98275,98,260.6,98308.9,FALSO,,,,,,,,,
3491,2019.02.15,15:30,98275,98485,98255,98355,98,268.9,98313.1,FALSO,,,,,,,,,
3492,2019.02.15,15:35,98350,98400,98265,98390,98,271.7,98320.1,FALSO,,,,,,,,,
3493,2019.02.15,15:40,98390,98465,98340,98420,98,285.6,98329.2,FALSO,,,,,,,,,
3494,2019.02.15,15:45,98415,98445,98340,98435,98,305.6,98338.8,FALSO,,,,,,,,,
3495,2019.02.15,15:50,98435,98465,98355,98380,98,326.1,98342.5,FALSO,,,,,,,,,
3496,2019.02.15,15:55,98380,98450,98220,98285,98,329.4,98337.3,FALSO,,,,,,,,,
3497,2019.02.15,16:00,98285,98365,98250,98260,98,328.3,98330.3,FALSO,,,,,,,,,
3498,2019.02.15,16:05,98265,98280,98145,98260,98,340.0,98323.9,VERDADEIRO,,,,,,,,,
3499,2019.02.15,16:10,98255,98340,98205,98330,98,346.1,98324.4,VERDADEIRO,,,,,,,,,
3500,2019.02.15,16:15,98330,98345,98255,98265,98,336.1,98319.0,VERDADEIRO,,,,,,,,,
3501,2019.02.15,16:20,98265,98280,98160,98245,98,320.0,98312.3,VERDADEIRO,,,,,,,,,
3502,2019.02.15,16:25,98245,98275,98140,98160,98,291.1,98298.5,FALSO,,,,,,,,,
3503,2019.02.15,16:30,98165,98170,98035,98150,98,259.4,98285.0,FALSO,,,,,,,,,
3504,2019.02.15,16:35,98150,98295,98125,98280,98,248.3,98284.5,FALSO,,,,,,,,,
3505,2019.02.15,16:40,98285,98430,98225,98350,98,255.6,98290.5,FALSO,,,,,,,,,
3506,2019.02.15,16:45,98350,98355,98205,98260,98,255.6,98287.7,FALSO,,,,,,,,,
3507,2019.02.15,16:50,98255,98420,98250,98405,98,271.7,98298.4,FALSO,,,,,,,,,
3508,2019.02.15,16:55,98410,98465,98355,98395,98,278.9,98307.1,FALSO,,,,,,,,,
3509,2019.02.15,17:00,98395,98605,98380,98515,98,306.7,98326.0,FALSO,,,,,,,,,
3510,2019.02.15,17:05,98515,98565,98290,98310,98,313.9,98324.6,FALSO,,,,,,,,,
3511,2019.02.15,17:10,98310,98355,98130,98340,98,333.9,98326.0,VERDADEIRO,,,,,,,,,
3512,2019.02.15,17:15,98340,98440,98310,98405,98,362.2,98333.2,VERDADEIRO,,,,,,,,,
3513,2019.02.15,17:20,98410,98435,98240,98350,98,370.0,98334.7,VERDADEIRO,,,,,,,,,
3514,2019.02.15,17:25,98350,98535,98275,98420,98,377.8,98342.5,VERDADEIRO,,,,,,,,,
3515,2019.02.15,17:30,98420,98465,98365,98405,98,393.9,98348.1,VERDADEIRO,,,,,,,,,
3516,2019.02.15,17:35,98400,98410,98320,98395,98,392.8,98352.4,VERDADEIRO,,,,,,,,,
3517,2019.02.15,17:40,98395,98500,98390,98435,98,397.2,98359.9,VERDADEIRO,,,,,,,,,
3518,2019.02.15,17:45,98435,98470,98325,98455,98,390.6,98368.6,VERDADEIRO,,,,,,,,,
3519,2019.02.15,17:50,98450,98490,98390,98440,98,405.0,98375.0,VERDADEIRO,,,,,,,,,
3520,2019.02.15,17:55,98440,98525,98385,98435,98,415.6,98380.5,VERDADEIRO,,,,,,,,,
3521,2019.02.15,18:00,98440,98475,98250,98365,98,411.1,98379.1,VERDADEIRO,,,,,,,,,
3522,2019.02.15,18:05,98365,98430,98270,98270,98,402.2,98369.2,VERDADEIRO,,,,,,,,,
3523,2019.02.18,09:00,97940,97940,97550,97675,98,319.4,98306.1,VERDADEIRO,,,,,,,,,
3524,2019.02.18,09:05,97675,97880,97620,97730,98,244.4,98253.7,FALSO,,,,,,,,,
3525,2019.02.18,09:10,97725,97825,97655,97755,98,173.3,98208.4,FALSO,,,,,,,,,
3526,2019.02.18,09:15,97755,97970,97740,97930,98,117.2,98183.1,FALSO,,,,,,,,,
3527,2019.02.18,09:20,97930,97975,97845,97910,98,056.7,98158.2,FALSO,,,,,,,,,
3528,2019.02.18,09:25,97910,97955,97815,97910,97,997.8,98135.7,FALSO,,,,,,,,,
3529,2019.02.18,09:30,97905,98030,97870,97975,97,946.7,98121.1,FALSO,,,,,,,,,
3530,2019.02.18,09:35,97975,98000,97735,97810,97,885.0,98092.8,FALSO,,,,,,,,,
3531,2019.02.18,09:40,97805,98010,97755,97955,97,850.0,98080.3,FALSO,,,,,,,,,
3532,2019.02.18,09:45,97955,97980,97850,97865,97,871.1,98060.7,FALSO,,,,,,,,,
3533,2019.02.18,09:50,97865,97930,97710,97840,97,883.3,98040.6,FALSO,,,,,,,,,
3534,2019.02.18,09:55,97840,97915,97790,97855,97,894.4,98023.7,FALSO,,,,,,,,,
3535,2019.02.18,10:00,97860,97975,97805,97965,97,898.3,98018.4,FALSO,,,,,,,,,
3536,2019.02.18,10:05,97965,97995,97820,97905,97,897.8,98008.1,FALSO,,,,,,,,,
3537,2019.02.18,10:10,97905,98090,97715,97965,97,903.9,98004.2,FALSO,,,,,,,,,
3538,2019.02.18,10:15,97970,98035,97830,97945,97,900.6,97998.8,FALSO,,,,,,,,,
3539,2019.02.18,10:20,97940,97980,97815,97870,97,907.2,97987.1,FALSO,,,,,,,,,
3540,2019.02.18,10:25,97875,97965,97780,97870,97,897.8,97976.4,FALSO,,,,,,,,,
3541,2019.02.18,10:30,97870,97995,97845,97890,97,900.6,97968.6,FALSO,,,,,,,,,
3542,2019.02.18,10:35,97890,97970,97815,97880,97,905.0,97960.5,FALSO,,,,,,,,,
3543,2019.02.18,10:40,97880,97980,97875,97900,97,910.0,97955.0,FALSO,,,,,,,,,
3544,2019.02.18,10:45,97900,97915,97760,97760,97,887.2,97937.3,FALSO,,,,,,,,,
3545,2019.02.18,10:50,97765,97765,97605,97745,97,869.4,97919.8,FALSO,,,,,,,,,
3546,2019.02.18,10:55,97745,97785,97510,97650,97,834.4,97895.3,FALSO,,,,,,,,,
3547,2019.02.18,11:00,97650,97740,97545,97715,97,808.9,97878.9,FALSO,,,,,,,,,
3548,2019.02.18,11:05,97720,97810,97675,97785,97,799.4,97870.4,FALSO,,,,,,,,,
3549,2019.02.18,11:10,97790,97830,97680,97735,97,784.4,97858.1,FALSO,,,,,,,,,
3550,2019.02.18,11:15,97730,97740,97610,97635,97,756.1,97837.8,FALSO,,,,,,,,,
3551,2019.02.18,11:20,97630,97690,97545,97650,97,730.6,97820.7,FALSO,,,,,,,,,
3552,2019.02.18,11:25,97650,97725,97590,97650,97,702.8,97805.2,FALSO,,,,,,,,,
3553,2019.02.18,11:30,97645,97680,97425,97560,97,680.6,97782.9,FALSO,,,,,,,,,
3554,2019.02.18,11:35,97550,97630,97490,97500,97,653.3,97757.2,FALSO,,,,,,,,,
3555,2019.02.18,11:40,97500,97600,97450,97575,97,645.0,97740.6,FALSO,,,,,,,,,
3556,2019.02.18,11:45,97570,97610,97505,97550,97,626.7,97723.3,FALSO,,,,,,,,,
3557,2019.02.18,11:50,97550,97585,97475,97575,97,603.3,97709.8,FALSO,,,,,,,,,
3558,2019.02.18,11:55,97575,97660,97525,97625,97,591.1,97702.1,FALSO,,,,,,,,,
3559,2019.02.18,12:00,97625,97645,97405,97480,97,573.9,97681.9,FALSO,,,,,,,,,
3560,2019.02.18,12:05,97480,97545,97400,97485,97,555.6,97664.0,FALSO,,,,,,,,,
3561,2019.02.18,12:10,97480,97550,97460,97485,97,537.2,97647.7,FALSO,,,,,,,,,
3562,2019.02.18,12:15,97490,97565,97460,97485,97,528.9,97632.9,FALSO,,,,,,,,,
3563,2019.02.18,12:20,97490,97505,97370,97445,97,522.8,97615.9,FALSO,,,,,,,,,
3564,2019.02.18,12:25,97445,97480,97370,97405,97,503.9,97596.7,FALSO,,,,,,,,,
3565,2019.02.18,12:30,97410,97450,97340,97360,97,482.8,97575.2,FALSO,,,,,,,,,
3566,2019.02.18,12:35,97360,97420,97325,97345,97,457.2,97554.2,FALSO,,,,,,,,,
3567,2019.02.18,12:40,97345,97390,97250,97255,97,416.1,97527.0,FALSO,,,,,,,,,
3568,2019.02.18,12:45,97260,97350,97255,97325,97,398.9,97508.7,FALSO,,,,,,,,,
3569,2019.02.18,12:50,97325,97380,97310,97320,97,380.6,97491.5,FALSO,,,,,,,,,
3570,2019.02.18,12:55,97320,97415,97310,97360,97,366.7,97479.6,FALSO,,,,,,,,,
3571,2019.02.18,13:00,97360,97385,97300,97315,97,347.8,97464.6,FALSO,,,,,,,,,
3572,2019.02.18,13:05,97315,97345,97275,97330,97,335.0,97452.4,FALSO,,,,,,,,,
3573,2019.02.18,13:10,97335,97430,97300,97425,97,337.2,97449.9,FALSO,,,,,,,,,
3574,2019.02.18,13:15,97430,97540,97410,97530,97,356.1,97457.2,FALSO,,,,,,,,,
3575,2019.02.18,13:20,97525,97545,97420,97430,97,365.6,97454.7,FALSO,,,,,,,,,
3576,2019.02.18,13:25,97430,97520,97420,97445,97,386.7,97453.8,FALSO,,,,,,,,,
3577,2019.02.18,13:30,97445,97450,97355,97370,97,391.7,97446.2,FALSO,,,,,,,,,
3578,2019.02.18,13:35,97370,97375,97305,97345,97,394.4,97437.0,FALSO,,,,,,,,,
3579,2019.02.18,13:40,97345,97410,97340,97380,97,396.7,97431.8,FALSO,,,,,,,,,
3580,2019.02.18,13:45,97375,97415,97305,97360,97,401.7,97425.3,FALSO,,,,,,,,,
3581,2019.02.18,13:50,97360,97400,97320,97380,97,407.2,97421.2,FALSO,,,,,,,,,
3582,2019.02.18,13:55,97380,97385,97280,97285,97,391.7,97408.8,FALSO,,,,,,,,,
3583,2019.02.18,14:00,97285,97290,97140,97230,97,358.3,97392.5,FALSO,,,,,,,,,
3584,2019.02.18,14:05,97235,97310,97215,97230,97,336.1,97377.8,FALSO,,,,,,,,,
3585,2019.02.18,14:10,97235,97240,97165,97180,97,306.7,97359.8,FALSO,,,,,,,,,
3586,2019.02.18,14:15,97185,97230,97115,97165,97,283.9,97342.1,FALSO,,,,,,,,,
3587,2019.02.18,14:20,97165,97230,97130,97180,97,265.6,97327.3,FALSO,,,,,,,,,
3588,2019.02.18,14:25,97185,97210,97115,97135,97,238.3,97309.9,FALSO,,,,,,,,,
