id,AnoMesDia,Hora,Abe,Max,Min,Fec,Media1,Media2,CV,Posicao,Gain,Loss,Resultado
7875,2019.04.17,15:50,93685,93825,93555,93660,93,636.1,,,,,
7876,2019.04.17,15:55,93660,93695,93515,93690,93,637.2,,,,,
7877,2019.04.17,16:00,93690,93765,93625,93655,93,634.4,,,,,
7878,2019.04.17,16:05,93655,93690,93515,93575,93,631.7,,,,,
7879,2019.04.17,16:10,93575,93785,93565,93760,93,656.7,,,,,
7880,2019.04.17,16:15,93755,93900,93715,93725,93,686.1,,,,,
7881,2019.04.17,16:20,93730,93820,93695,93745,93,685.6,,,,,
7882,2019.04.17,16:25,93740,93900,93740,93835,93,703.3,,,,,
7883,2019.04.17,16:30,93830,93890,93730,93815,93,717.8,,,,,
7884,2019.04.17,16:35,93810,93945,93795,93845,93,738.3,,,,,
7885,2019.04.17,16:40,93845,93890,93810,93835,93,754.4,,,,,
7886,2019.04.17,16:45,93835,93925,93770,93920,93,783.9,,,,,
7887,2019.04.17,16:50,93915,94100,93905,94085,93,840.6,,,,,
7888,2019.04.17,16:55,94090,94175,94015,94050,93,872.8,,,,,
7889,2019.04.17,17:00,94045,94055,93955,94030,93,906.7,,,,,
7890,2019.04.17,17:05,94030,94155,94000,94140,93,950.6,,,,,
7891,2019.04.17,17:10,94145,94150,94010,94030,93,972.2,,,,,
7892,2019.04.17,17:15,94025,94140,94025,94105,94,004.4,,,,,
7893,2019.04.17,17:20,94100,94130,94040,94100,94,032.8,,,,,
7894,2019.04.17,17:25,94100,94230,94070,94220,94,075.6,,,,,
7895,2019.04.17,17:30,94225,94265,94120,94185,94,105.0,,,,,
7896,2019.04.17,17:35,94180,94210,94125,94180,94,115.6,,,,,
7897,2019.04.17,17:40,94180,94200,94100,94180,94,130.0,,,,,
7898,2019.04.17,17:45,94185,94255,94140,94245,94,153.9,,,,,
7899,2019.04.17,17:50,94245,94405,94200,94345,94,176.7,,,,,
7900,2019.04.18,09:00,94900,94940,94655,94740,94,255.6,,,,,
7901,2019.04.18,09:05,94740,94845,94710,94805,94,333.3,,,,,
7902,2019.04.18,09:10,94805,94875,94765,94825,94,413.9,,,,,
7903,2019.04.18,09:15,94825,94890,94795,94875,94,486.7,,,,,
7904,2019.04.18,09:20,94875,94930,94800,94830,94,558.3,,,,,
7905,2019.04.18,09:25,94830,94850,94770,94795,94,626.7,,,,,
7906,2019.04.18,09:30,94790,94820,94700,94760,94,691.1,,,,,
7907,2019.04.18,09:35,94760,94825,94725,94815,94,754.4,,,,,
7908,2019.04.18,09:40,94815,94875,94800,94855,94,811.1,,,,,
7909,2019.04.18,09:45,94850,94880,94785,94850,94,823.3,,,,,
7910,2019.04.18,09:50,94850,94870,94775,94840,94,827.2,,,,,
7911,2019.04.18,09:55,94840,94865,94750,94765,94,820.6,,,,,
7912,2019.04.18,10:00,94765,94825,94610,94705,94,801.7,,,,,
7913,2019.04.18,10:05,94705,94795,94630,94700,94,787.2,,,,,
7914,2019.04.18,10:10,94700,94765,94535,94625,94,768.3,,,,,
7915,2019.04.18,10:15,94625,94665,94435,94495,94,738.9,,,,,
7916,2019.04.18,10:20,94495,94510,94395,94455,94,698.9,,,,,
7917,2019.04.18,10:25,94450,94590,94420,94520,94,661.7,,,,,
7918,2019.04.18,10:30,94520,94620,94365,94605,94,634.4,,,,,
7919,2019.04.18,10:35,94600,94895,94600,94890,94,640.0,,,,,
7920,2019.04.18,10:40,94885,95110,94885,95050,94,671.7,,,,,
7921,2019.04.18,10:45,95050,95075,94875,94920,94,695.6,,,,,
7922,2019.04.18,10:50,94915,94985,94760,94850,94,712.2,,,,,
7923,2019.04.18,10:55,94845,94910,94685,94725,94,723.3,,,,,
7924,2019.04.18,11:00,94725,94755,94450,94520,94,726.1,,,,,
7925,2019.04.18,11:05,94520,94600,94330,94550,94,736.7,,,,,
7926,2019.04.18,11:10,94545,94565,94400,94480,94,732.2,,,,,
7927,2019.04.18,11:15,94485,94485,94220,94230,94,690.6,,,,,
7928,2019.04.18,11:20,94230,94325,94160,94190,94,612.8,,,,,
7929,2019.04.18,11:25,94185,94305,94140,94285,94,527.8,,,,,
7930,2019.04.18,11:30,94285,94425,94250,94310,94,460.0,,,,,
7931,2019.04.18,11:35,94310,94405,94220,94345,94,403.9,,,,,
7932,2019.04.18,11:40,94350,94350,94200,94290,94,355.6,,,,,
7933,2019.04.18,11:45,94290,94400,94255,94355,94,337.2,,,,,
7934,2019.04.18,11:50,94345,94450,94260,94385,94,318.9,,,,,
7935,2019.04.18,11:55,94390,94645,94385,94615,94,333.9,,,,,
7936,2019.04.18,12:00,94615,94865,94600,94845,94,402.2,,,,,
7937,2019.04.18,12:05,94840,94940,94745,94765,94,466.1,,,,,
7938,2019.04.18,12:10,94765,94900,94680,94835,94,527.2,,,,,
7939,2019.04.18,12:15,94830,95170,94830,95070,94,611.7,,,,,
7940,2019.04.18,12:20,95070,95105,94925,95090,94,694.4,,,,,
7941,2019.04.18,12:25,95085,95150,95025,95115,94,786.1,,,,,
7942,2019.04.18,12:30,95110,95235,95095,95215,94,881.7,,,,,
7943,2019.04.18,12:35,95210,95270,95125,95190,94,971.1,,,,,
7944,2019.04.18,12:40,95200,95240,95105,95240,95,040.6,,,,,
7945,2019.04.18,12:45,95240,95290,95165,95255,95,086.1,,,,,
7946,2019.04.18,12:50,95260,95325,95170,95265,95,141.7,,,,,
7947,2019.04.18,12:55,95265,95365,95260,95315,95,195.0,,,,,
7948,2019.04.18,13:00,95320,95320,95110,95115,95,200.0,,,,,
7949,2019.04.18,13:05,95115,95155,95030,95055,95,196.1,,,,,
7950,2019.04.18,13:10,95055,95105,94955,94965,95,179.4,,,,,
7951,2019.04.18,13:15,94960,95185,94945,95175,95,175.0,,,,,
7952,2019.04.18,13:20,95175,95185,95025,95070,95,161.7,,,,,
7953,2019.04.18,13:25,95070,95080,94990,95080,95,143.9,,,,,
7954,2019.04.18,13:30,95080,95160,95050,95150,95,132.2,,,,,
7955,2019.04.18,13:35,95150,95150,95015,95035,95,106.7,,,,,
7956,2019.04.18,13:40,95035,95100,95020,95070,95,079.4,,,,,
7957,2019.04.18,13:45,95075,95135,95025,95055,95,072.8,,,,,
7958,2019.04.18,13:50,95050,95125,94960,95105,95,078.3,,,,,
7959,2019.04.18,13:55,95100,95135,95020,95040,95,086.7,,,,,
7960,2019.04.18,14:00,95035,95070,94975,95025,95,070.0,,,,,
7961,2019.04.18,14:05,95025,95060,94875,94915,95,052.8,,,,,
7962,2019.04.18,14:10,94915,95120,94890,95085,95,053.3,,,,,
7963,2019.04.18,14:15,95080,95090,94975,95045,95,041.7,,,,,
7964,2019.04.18,14:20,95050,95070,94935,95045,95,042.8,,,,,
7965,2019.04.18,14:25,95045,95115,95010,95095,95,045.6,,,,,
7966,2019.04.18,14:30,95100,95265,95055,95265,95,068.9,,,,,
7967,2019.04.18,14:35,95255,95325,95215,95275,95,087.8,,,,,
7968,2019.04.18,14:40,95280,95395,95250,95370,95,124.4,,,,,
7969,2019.04.18,14:45,95370,95450,95345,95385,95,164.4,,,,,
7970,2019.04.18,14:50,95385,95390,95280,95280,95,205.0,,,,,
7971,2019.04.18,14:55,95280,95300,95170,95230,95,221.1,,,,,
7972,2019.04.18,15:00,95225,95260,95175,95190,95,237.2,,,,,
7973,2019.04.18,15:05,95190,95340,95185,95295,95,265.0,,,,,
7974,2019.04.18,15:10,95290,95360,95260,95320,95,290.0,,,,,
7975,2019.04.18,15:15,95325,95360,95285,95350,95,299.4,,,,,
7976,2019.04.18,15:20,95350,95430,95345,95385,95,311.7,,,,,
7977,2019.04.18,15:25,95385,95415,95295,95380,95,312.8,,,,,
7978,2019.04.18,15:30,95385,95415,95335,95350,95,308.9,,,,,
7979,2019.04.18,15:35,95350,95495,95255,95490,95,332.2,,,,,
7980,2019.04.18,15:40,95495,96050,95470,95830,95,398.9,,,,,
7981,2019.04.18,15:45,95830,95975,95705,95735,95,459.4,,,,,
7982,2019.04.18,15:50,95735,95835,95570,95670,95,501.1,,,,,
7983,2019.04.18,15:55,95675,95745,95595,95645,95,537.2,,,,,
7984,2019.04.18,16:00,95645,95650,95305,95315,95,533.3,,,,,
7985,2019.04.18,16:05,95315,95480,95215,95465,95,542.2,,,,,
7986,2019.04.18,16:10,95465,95480,95275,95300,95,533.3,,,,,
7987,2019.04.18,16:15,95300,95500,95290,95385,95,537.2,,,,,
7988,2019.04.18,16:20,95385,95560,95380,95495,95,537.8,,,,,
7989,2019.04.18,16:25,95490,95610,95435,95575,95,509.4,,,,,
7990,2019.04.18,16:30,95570,95570,95230,95285,95,459.4,,,,,
7991,2019.04.18,16:35,95280,95285,95150,95265,95,414.4,,,,,
7992,2019.04.18,16:40,95265,95355,95180,95275,95,373.3,,,,,
7993,2019.04.18,16:45,95270,95270,95110,95245,95,365.6,,,,,
7994,2019.04.18,16:50,95245,95285,95105,95165,95,332.2,,,,,
7995,2019.04.18,16:55,95165,95240,95150,95210,95,322.2,,,,,
7996,2019.04.18,17:00,95210,95295,95175,95210,95,302.8,,,,,
7997,2019.04.18,17:05,95210,95255,95180,95190,95,268.9,,,,,
7998,2019.04.18,17:10,95185,95240,95165,95180,95,225.0,,,,,
7999,2019.04.18,17:15,95180,95355,95165,95350,95,232.2,,,,,
8000,2019.04.18,17:20,95350,95350,95250,95300,95,236.1,,,,,
8001,2019.04.18,17:25,95300,95325,95255,95260,95,234.4,,,,,
8002,2019.04.18,17:30,95260,95410,95215,95360,95,247.2,,,,,
8003,2019.04.18,17:35,95365,95370,95310,95340,95,266.7,,,,,
8004,2019.04.18,17:40,95340,95360,95225,95260,95,272.2,,,,,
8005,2019.04.18,17:45,95250,95250,95140,95165,95,267.2,,,,,
8006,2019.04.18,17:50,95170,95180,95000,95000,95,246.1,,,,,
8007,2019.04.22,09:00,95000,95100,94785,94880,95,212.8,,,,,
8008,2019.04.22,09:05,94885,94940,94755,94815,95,153.3,,,,,
8009,2019.04.22,09:10,94820,94960,94775,94920,95,111.1,,,,,
8010,2019.04.22,09:15,94920,94990,94860,94935,95,075.0,,,,,
8011,2019.04.22,09:20,94935,94950,94875,94895,95,023.3,,,,,
8012,2019.04.22,09:25,94895,94985,94815,94965,94,981.7,,,,,
8013,2019.04.22,09:30,94970,95080,94955,95055,94,958.9,,,,,
8014,2019.04.22,09:35,95055,95075,94990,95055,94,946.7,,,,,
8015,2019.04.22,09:40,95055,95120,95000,95040,94,951.1,,,,,
8016,2019.04.22,09:45,95045,95085,95010,95055,94,970.6,,,,,
8017,2019.04.22,09:50,95050,95110,95010,95045,94,996.1,,,,,
8018,2019.04.22,09:55,95045,95070,94920,95010,95,006.1,,,,,
8019,2019.04.22,10:00,95010,95175,94995,95035,95,017.2,,,,,
8020,2019.04.22,10:05,95030,95120,94855,94890,95,016.7,,,,,
8021,2019.04.22,10:10,94895,95065,94890,94935,95,013.3,,,,,
8022,2019.04.22,10:15,94935,95220,94930,95160,95,025.0,,,,,
8023,2019.04.22,10:20,95165,95220,95025,95035,95,022.8,,,,,
8024,2019.04.22,10:25,95030,95080,94910,94965,95,014.4,,,,,
8025,2019.04.22,10:30,94960,94970,94695,94820,94,988.3,,,,,
8026,2019.04.22,10:35,94815,94955,94660,94695,94,949.4,,,,,
8027,2019.04.22,10:40,94695,94800,94605,94630,94,907.2,,,,,
8028,2019.04.22,10:45,94625,94740,94580,94635,94,862.8,,,,,
8029,2019.04.22,10:50,94630,94775,94590,94715,94,843.3,,,,,
8030,2019.04.22,10:55,94720,94955,94685,94875,94,836.7,,,,,
8031,2019.04.22,11:00,94880,95130,94815,95030,94,822.2,,,,,
8032,2019.04.22,11:05,95020,95100,94930,94995,94,817.8,,,,,
8033,2019.04.22,11:10,94995,95005,94790,94840,94,803.9,,,,,
8034,2019.04.22,11:15,94835,94845,94725,94820,94,803.9,,,,,
8035,2019.04.22,11:20,94825,94955,94760,94895,94,826.1,,,,,
8036,2019.04.22,11:25,94895,95000,94655,94680,94,831.7,,,,,
8037,2019.04.22,11:30,94680,94740,94530,94570,94,824.4,,,,,
8038,2019.04.22,11:35,94570,94785,94565,94725,94,825.6,,,,,
8039,2019.04.22,11:40,94725,94775,94435,94455,94,778.9,,,,,
8040,2019.04.22,11:45,94455,94630,94410,94560,94,726.7,,,,,
8041,2019.04.22,11:50,94560,94650,94450,94580,94,680.6,,,,,
8042,2019.04.22,11:55,94580,94680,94455,94675,94,662.2,,,,,
8043,2019.04.22,12:00,94680,94760,94605,94640,94,642.2,,,,,
8044,2019.04.22,12:05,94640,94640,94475,94595,94,608.9,,,,,
8045,2019.04.22,12:10,94595,94710,94530,94685,94,609.4,,,,,
8046,2019.04.22,12:15,94690,94800,94635,94795,94,634.4,,,,,
8047,2019.04.22,12:20,94795,94905,94735,94805,94,643.3,,,,,
8048,2019.04.22,12:25,94805,94935,94715,94775,94,678.9,,,,,
8049,2019.04.22,12:30,94775,94865,94725,94780,94,703.3,,,,,
8050,2019.04.22,12:35,94785,94845,94765,94800,94,727.8,,,,,
8051,2019.04.22,12:40,94805,94880,94735,94785,94,740.0,,,,,
8052,2019.04.22,12:45,94785,94800,94675,94730,94,750.0,,,,,
8053,2019.04.22,12:50,94735,94815,94705,94765,94,768.9,,,,,
8054,2019.04.22,12:55,94760,94800,94665,94705,94,771.1,,,,,
8055,2019.04.22,13:00,94705,94785,94635,94780,94,769.4,,,,,
8056,2019.04.22,13:05,94785,94850,94755,94785,94,767.2,,,,,
8057,2019.04.22,13:10,94780,94925,94770,94890,94,780.0,,,,,
8058,2019.04.22,13:15,94895,95110,94860,95050,94,810.0,,,,,
8059,2019.04.22,13:20,95050,95140,94970,95085,94,841.7,,,,,
8060,2019.04.22,13:25,95080,95170,95045,95090,94,875.6,,,,,
8061,2019.04.22,13:30,95090,95130,94995,95110,94,917.8,,,,,
8062,2019.04.22,13:35,95115,95245,95075,95180,94,963.9,,,,,
8063,2019.04.22,13:40,95180,95470,95165,95445,95,046.1,,,,,
8064,2019.04.22,13:45,95445,95520,95385,95450,95,120.6,,,,,
8065,2019.04.22,13:50,95450,95485,95345,95405,95,189.4,,,,,
8066,2019.04.22,13:55,95405,95575,95380,95510,95,258.3,,,,,
8067,2019.04.22,14:00,95510,95570,95450,95570,95,316.1,,,,,
8068,2019.04.22,14:05,95565,95675,95510,95550,95,367.8,,,,,
8069,2019.04.22,14:10,95550,95640,95515,95630,95,427.8,,,,,
8070,2019.04.22,14:15,95630,95750,95585,95740,95,497.8,,,,,
8071,2019.04.22,14:20,95740,95755,95575,95575,95,541.7,,,,,
8072,2019.04.22,14:25,95585,95650,95480,95535,95,551.7,,,,,
8073,2019.04.22,14:30,95535,95630,95475,95580,95,566.1,,,,,
8074,2019.04.22,14:35,95585,95690,95565,95640,95,592.2,,,,,
8075,2019.04.22,14:40,95645,95675,95565,95595,95,601.7,,,,,
8076,2019.04.22,14:45,95590,95710,95515,95690,95,615.0,,,,,
8077,2019.04.22,14:50,95690,95790,95660,95705,95,632.2,,,,,
8078,2019.04.22,14:55,95695,95820,95690,95775,95,648.3,,,,,
8079,2019.04.22,15:00,95780,95795,95620,95640,95,637.2,,,,,
8080,2019.04.22,15:05,95640,95675,95575,95605,95,640.6,,,,,
8081,2019.04.22,15:10,95600,95700,95575,95630,95,651.1,,,,,
8082,2019.04.22,15:15,95630,95645,95505,95525,95,645.0,,,,,
8083,2019.04.22,15:20,95525,95595,95470,95520,95,631.7,,,,,
8084,2019.04.22,15:25,95520,95540,95420,95440,95,614.4,,,,,
8085,2019.04.22,15:30,95435,95465,95370,95440,95,586.7,,,,,
8086,2019.04.22,15:35,95440,95500,95385,95450,95,558.3,,,,,
8087,2019.04.22,15:40,95455,95625,95450,95570,95,535.6,,,,,
8088,2019.04.22,15:45,95575,95605,95470,95490,95,518.9,,,,,
8089,2019.04.22,15:50,95490,95490,95280,95355,95,491.1,,,,,
8090,2019.04.22,15:55,95360,95430,95295,95425,95,468.3,,,,,
8091,2019.04.22,16:00,95425,95470,95340,95350,95,448.9,,,,,
8092,2019.04.22,16:05,95345,95460,95345,95375,95,432.8,,,,,
8093,2019.04.22,16:10,95370,95410,95310,95365,95,424.4,,,,,
8094,2019.04.22,16:15,95370,95370,95275,95330,95,412.2,,,,,
8095,2019.04.22,16:20,95330,95330,95230,95245,95,389.4,,,,,
8096,2019.04.22,16:25,95245,95390,95225,95350,95,365.0,,,,,
8097,2019.04.22,16:30,95350,95375,95280,95295,95,343.3,,,,,
8098,2019.04.22,16:35,95295,95350,95185,95215,95,327.8,,,,,
8099,2019.04.22,16:40,95215,95275,95180,95245,95,307.8,,,,,
8100,2019.04.22,16:45,95245,95245,95105,95235,95,295.0,,,,,
8101,2019.04.22,16:50,95235,95340,95225,95295,95,286.1,,,,,
8102,2019.04.22,16:55,95295,95325,95240,95290,95,277.8,,,,,
8103,2019.04.22,17:00,95290,95370,95260,95330,95,277.8,,,,,
8104,2019.04.22,17:05,95335,95385,95315,95350,95,289.4,,,,,
8105,2019.04.22,17:10,95350,95425,95330,95355,95,290.0,,,,,
8106,2019.04.22,17:15,95355,95375,95320,95320,95,292.8,,,,,
8107,2019.04.22,17:20,95320,95380,95245,95365,95,309.4,,,,,
8108,2019.04.22,17:25,95365,95400,95340,95365,95,322.8,,,,,
8109,2019.04.22,17:30,95370,95425,95350,95375,95,338.3,,,,,
8110,2019.04.22,17:35,95375,95395,95340,95365,95,346.1,,,,,
8111,2019.04.22,17:40,95365,95380,95335,95340,95,351.7,,,,,
8112,2019.04.22,17:45,95340,95350,95265,95275,95,345.6,,,,,
8113,2019.04.22,17:50,95280,95380,95245,95350,95,345.6,,,,,
8114,2019.04.23,09:00,95700,95840,95650,95795,95,394.4,,,,,
8115,2019.04.23,09:05,95795,95815,95710,95730,95,440.0,,,,,
8116,2019.04.23,09:10,95725,95795,95715,95780,95,486.1,,,,,
8117,2019.04.23,09:15,95780,95945,95780,95900,95,545.6,,,,,
8118,2019.04.23,09:20,95905,95925,95860,95875,95,601.1,,,,,
8119,2019.04.23,09:25,95875,95970,95860,95945,95,665.6,,,,,
8120,2019.04.23,09:30,95945,96025,95905,96000,95,738.9,,,,,
8121,2019.04.23,09:35,96000,96025,95970,95995,95,818.9,,,,,
8122,2019.04.23,09:40,96000,96010,95880,95890,95,878.9,,,,,
8123,2019.04.23,09:45,95895,95905,95825,95865,95,886.7,,,,,
8124,2019.04.23,09:50,95870,95905,95810,95835,95,898.3,,,,,
8125,2019.04.23,09:55,95835,95890,95790,95860,95,907.2,,,,,
8126,2019.04.23,10:00,95855,96125,95840,96040,95,922.8,,,,,
8127,2019.04.23,10:05,96045,96190,96040,96175,95,956.1,,,,,
8128,2019.04.23,10:10,96175,96265,96090,96255,95,990.6,,,,,
8129,2019.04.23,10:15,96255,96325,96210,96270,96,020.6,,,,,
8130,2019.04.23,10:20,96270,96345,96210,96265,96,050.6,,,,,
8131,2019.04.23,10:25,96260,96365,96235,96350,96,101.7,,,,,
8132,2019.04.23,10:30,96355,96440,96250,96415,96,162.8,,,,,
8133,2019.04.23,10:35,96410,96585,96380,96575,96,245.0,,,,,
8134,2019.04.23,10:40,96575,96870,96570,96805,96,350.0,,,,,
8135,2019.04.23,10:45,96810,96850,96700,96720,96,425.6,,,,,
8136,2019.04.23,10:50,96715,96740,96625,96645,96,477.8,,,,,
8137,2019.04.23,10:55,96645,96755,96605,96620,96,518.3,,,,,
8138,2019.04.23,11:00,96615,96740,96525,96635,96,558.9,,,,,
8139,2019.04.23,11:05,96630,96725,96580,96670,96,603.9,,,,,
8140,2019.04.23,11:10,96675,96690,96565,96580,96,629.4,,,,,
8141,2019.04.23,11:15,96585,96620,96500,96555,96,645.0,,,,,
8142,2019.04.23,11:20,96555,96665,96520,96600,96,647.8,,,,,
8143,2019.04.23,11:25,96600,96605,96410,96440,96,607.2,,,,,
8144,2019.04.23,11:30,96445,96455,96145,96200,96,549.4,,,,,
8145,2019.04.23,11:35,96195,96275,96120,96175,96,497.2,,,,,
8146,2019.04.23,11:40,96175,96255,96150,96240,96,455.0,,,,,
8147,2019.04.23,11:45,96240,96325,96200,96230,96,410.0,,,,,
8148,2019.04.23,11:50,96225,96295,96170,96275,96,366.1,,,,,
8149,2019.04.23,11:55,96280,96385,96240,96300,96,335.0,,,,,
8150,2019.04.23,12:00,96295,96600,96175,96515,96,330.6,,,,,
8151,2019.04.23,12:05,96515,96790,96480,96690,96,340.6,,,,,
8152,2019.04.23,12:10,96685,96740,96585,96640,96,362.8,,,,,
8153,2019.04.23,12:15,96645,96730,96595,96660,96,413.9,,,,,
8154,2019.04.23,12:20,96660,96835,96655,96785,96,481.7,,,,,
8155,2019.04.23,12:25,96785,96835,96720,96755,96,538.9,,,,,
8156,2019.04.23,12:30,96755,97125,96725,97070,96,632.2,,,,,
8157,2019.04.23,12:35,97065,97100,96875,96915,96,703.3,,,,,
8158,2019.04.23,12:40,96920,97030,96810,96995,96,780.6,,,,,
8159,2019.04.23,12:45,97000,97050,96880,96935,96,827.2,,,,,
8160,2019.04.23,12:50,96935,97085,96910,97075,96,870.0,,,,,
8161,2019.04.23,12:55,97075,97125,97015,97030,96,913.3,,,,,
8162,2019.04.23,13:00,97025,97095,96970,97000,96,951.1,,,,,
8163,2019.04.23,13:05,97000,97060,96885,96945,96,968.9,,,,,
8164,2019.04.23,13:10,96950,96970,96875,96970,96,992.8,,,,,
8165,2019.04.23,13:15,96965,97015,96900,96940,96,978.3,,,,,
8166,2019.04.23,13:20,96935,96995,96905,96980,96,985.6,,,,,
8167,2019.04.23,13:25,96980,97040,96900,96905,96,975.6,,,,,
8168,2019.04.23,13:30,96905,96945,96815,96860,96,967.2,,,,,
8169,2019.04.23,13:35,96865,96925,96825,96900,96,947.8,,,,,
8170,2019.04.23,13:40,96905,96970,96815,96825,96,925.0,,,,,
8171,2019.04.23,13:45,96825,96920,96820,96875,96,911.1,,,,,
8172,2019.04.23,13:50,96870,96960,96855,96930,96,909.4,,,,,
8173,2019.04.23,13:55,96930,96995,96910,96975,96,910.0,,,,,
8174,2019.04.23,14:00,96970,96980,96895,96915,96,907.2,,,,,
8175,2019.04.23,14:05,96910,96960,96875,96915,96,900.0,,,,,
8176,2019.04.23,14:10,96920,97030,96870,96895,96,898.9,,,,,
8177,2019.04.23,14:15,96890,96900,96725,96775,96,889.4,,,,,
8178,2019.04.23,14:20,96775,96805,96680,96750,96,872.8,,,,,
8179,2019.04.23,14:25,96755,96770,96685,96700,96,858.9,,,,,
8180,2019.04.23,14:30,96700,96790,96635,96745,96,844.4,,,,,
8181,2019.04.23,14:35,96740,96770,96625,96655,96,813.9,,,,,
8182,2019.04.23,14:40,96655,96695,96610,96665,96,779.4,,,,,
8183,2019.04.23,14:45,96665,96845,96650,96770,96,763.3,,,,,
8184,2019.04.23,14:50,96770,96825,96685,96755,96,745.6,,,,,
8185,2019.04.23,14:55,96755,96820,96705,96765,96,731.1,,,,,
8186,2019.04.23,15:00,96765,96885,96700,96875,96,742.2,,,,,
8187,2019.04.23,15:05,96870,96965,96855,96935,96,762.8,,,,,
8188,2019.04.23,15:10,96935,97070,96900,96915,96,786.7,,,,,
8189,2019.04.23,15:15,96920,96920,96835,96910,96,805.0,,,,,
8190,2019.04.23,15:20,96910,96945,96655,96725,96,812.8,,,,,
8191,2019.04.23,15:25,96720,96725,96540,96675,96,813.9,,,,,
8192,2019.04.23,15:30,96680,96715,96545,96595,96,794.4,,,,,
8193,2019.04.23,15:35,96595,96780,96555,96685,96,786.7,,,,,
8194,2019.04.23,15:40,96685,96830,96640,96730,96,782.8,,,,,
8195,2019.04.23,15:45,96730,96790,96670,96700,96,763.3,,,,,
8196,2019.04.23,15:50,96700,96835,96670,96815,96,750.0,,,,,
8197,2019.04.23,15:55,96815,97030,96790,97025,96,762.2,,,,,
8198,2019.04.23,16:00,97025,97025,96795,96815,96,751.7,,,,,
8199,2019.04.23,16:05,96820,96820,96675,96695,96,748.3,,,,,
8200,2019.04.23,16:10,96695,96770,96640,96750,96,756.7,,,,,
8201,2019.04.23,16:15,96750,96850,96725,96820,96,781.7,,,,,
8202,2019.04.23,16:20,96820,96875,96780,96795,96,793.9,,,,,
8203,2019.04.23,16:25,96795,96845,96650,96690,96,789.4,,,,,
8204,2019.04.23,16:30,96685,96695,96610,96620,96,780.6,,,,,
8205,2019.04.23,16:35,96625,96660,96575,96625,96,759.4,,,,,
8206,2019.04.23,16:40,96630,96720,96585,96655,96,718.3,,,,,
8207,2019.04.23,16:45,96655,96655,96490,96595,96,693.9,,,,,
8208,2019.04.23,16:50,96600,96635,96520,96550,96,677.8,,,,,
8209,2019.04.23,16:55,96545,96665,96465,96610,96,662.2,,,,,
8210,2019.04.23,17:00,96610,96770,96600,96760,96,655.6,,,,,
8211,2019.04.23,17:05,96765,96795,96720,96755,96,651.1,,,,,
8212,2019.04.23,17:10,96760,96770,96645,96660,96,647.8,,,,,
8213,2019.04.23,17:15,96660,96690,96625,96635,96,649.4,,,,,
8214,2019.04.23,17:20,96635,96720,96600,96705,96,658.3,,,,,
8215,2019.04.23,17:25,96700,96725,96670,96715,96,665.0,,,,,
8216,2019.04.23,17:30,96720,96755,96710,96745,96,681.7,,,,,
8217,2019.04.23,17:35,96740,96785,96670,96745,96,703.3,,,,,
8218,2019.04.23,17:40,96740,96770,96705,96725,96,716.1,,,,,
8219,2019.04.23,17:45,96725,96760,96700,96760,96,716.1,,,,,
8220,2019.04.23,17:50,96750,96760,96700,96720,96,712.2,,,,,
8221,2019.04.24,09:00,97100,97210,97020,97075,96,758.3,,,,,
8222,2019.04.24,09:05,97075,97170,97015,97155,96,816.1,,,,,
8223,2019.04.24,09:10,97150,97190,97075,97090,96,858.9,,,,,
8224,2019.04.24,09:15,97095,97160,96925,97000,96,890.6,,,,,
8225,2019.04.24,09:20,96995,97015,96890,96930,96,911.1,,,,,
8226,2019.04.24,09:25,96930,96980,96890,96965,96,935.6,,,,,
8227,2019.04.24,09:30,96970,97020,96815,96865,96,951.1,,,,,
8228,2019.04.24,09:35,96865,96940,96835,96890,96,965.6,,,,,
8229,2019.04.24,09:40,96895,96950,96800,96850,96,980.0,,,,,
8230,2019.04.24,09:45,96850,96945,96815,96940,96,965.0,,,,,
8231,2019.04.24,09:50,96940,96970,96860,96895,96,936.1,,,,,
8232,2019.04.24,09:55,96900,96900,96570,96625,96,884.4,,,,,
8233,2019.04.24,10:00,96630,96635,96465,96550,96,834.4,,,,,
8234,2019.04.24,10:05,96550,96585,96245,96375,96,772.8,,,,,
8235,2019.04.24,10:10,96370,96385,96190,96280,96,696.7,,,,,
8236,2019.04.24,10:15,96280,96445,96265,96330,96,637.2,,,,,
8237,2019.04.24,10:20,96330,96420,96220,96355,96,577.8,,,,,
8238,2019.04.24,10:25,96355,96455,96280,96325,96,519.4,,,,,
8239,2019.04.24,10:30,96330,96370,95920,96015,96,416.7,,,,,
8240,2019.04.24,10:35,96020,96045,95660,95680,96,281.7,,,,,
8241,2019.04.24,10:40,95690,95780,95475,95560,96,163.3,,,,,
8242,2019.04.24,10:45,95560,95640,95455,95515,96,048.3,,,,,
8243,2019.04.24,10:50,95515,95690,95430,95635,95,966.1,,,,,
8244,2019.04.24,10:55,95630,95790,95615,95775,95,910.0,,,,,
8245,2019.04.24,11:00,95770,95775,95635,95710,95,841.1,,,,,
8246,2019.04.24,11:05,95710,95720,95520,95590,95,756.1,,,,,
8247,2019.04.24,11:10,95590,95605,95240,95360,95,648.9,,,,,
8248,2019.04.24,11:15,95360,95390,95165,95295,95,568.9,,,,,
